year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2016,FIXED INCOME INV DIR,FIXED INCOME INV DIR,4,266068.25,0,134405.75,400474,52415.5,452889.5,1064273,0,537623,1601896,209662,1811558,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,UNCLASSIFIED SR MGR CT,UNCLASSIFIED SR MGR CT,3,361316.67,0,31766,393082.67,57146,450228.67,1083950.01,0,95298,1179248.01,171438,1350686.01,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VP NATIONAL LAB,VP NATIONAL LAB,1,370221,0,8916,379137,65081,444218,370221,0,8916,379137,65081,444218,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,DATA SYS MGR 4,DATA SYS MGR 4,1,318687,0,67710,386397,56784,443181,318687,0,67710,386397,56784,443181,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,PROVOST EXEC VP ACAD AFFAIRS,PROVOST EXEC VP ACAD AFFAIRS,1,375956,0,0,375956,66333,442289,375956,0,0,375956,66333,442289,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,SVP ADULT SVC AND PRES,SVP ADULT SVC AND PRES,1,369637,0,0,369637,70186,439823,369637,0,0,369637,70186,439823,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,CIO MED CTR,CIO MED CTR,3,277768.67,0,112787,390555.67,47029.67,437585.33,833306.01,0,338361,1171667.01,141089.01,1312755.99,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VP HR,VP HR,1,327818,0,36234,364052,70246,434298,327818,0,36234,364052,70246,434298,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VP IT AND CIO,VP IT AND CIO,1,359845,0,0,359845,68825,428670,359845,0,0,359845,68825,428670,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VC DEV AND UNIV REL,VC DEV AND UNIV REL,10,331627.9,0,33662.9,365290.8,63341.9,428632.7,3316279,0,336629,3652908,633419,4286327,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,EXEC VP BUS OPS,EXEC VP BUS OPS,1,346191,0,8916,355107,71013,426120,346191,0,8916,355107,71013,426120,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,ASSET ALLOC AND INV STRAT MGR3,ASSET ALLOC AND INV STRAT MGR3,1,286791,0,74436,361227,57092,418319,286791,0,74436,361227,57092,418319,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,UNIV PROF,UNIV PROF,1,281800,0,95291,377091,36759,413850,281800,0,95291,377091,36759,413850,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,CFO HEALTH SYS AND CAMPUS,CFO HEALTH SYS AND CAMPUS,3,284686.67,0,74716.67,359403.33,51050.67,410454,854060.01,0,224150.01,1078209.99,153152.01,1231362,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,PERFUSIONIST PRN SUPV,PERFUSIONIST PRN SUPV,1,184974,154153,31237,370364,38814,409178,184974,154153,31237,370364,38814,409178,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,ASC VP CPO,ASC VP CPO,2,320094.5,0,36900,356994.5,48923.5,405918,640189,0,73800,713989,97847,811836,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,PROF OF CLIN-HCOMP,PROF OF CLIN-HCOMP,593,182204.03,0,184420.32,366624.35,39020.65,405645.01,108046989.79,0,109361249.76,217408239.54999998,23139245.45,240547490.93,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,EXEC DIR MED GROUP,EXEC DIR MED GROUP,1,292874,0,45892,338766,66048,404814,292874,0,45892,338766,66048,404814,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,INV RISK MGR 3,INV RISK MGR 3,1,303750,0,49500,353250,51189,404439,303750,0,49500,353250,51189,404439,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,ASC VP LAB PRG,ASC VP LAB PRG,1,323906,0,0,323906,76450,400356,323906,0,0,323906,76450,400356,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VC AND DEAN MARINE SCI,VC AND DEAN MARINE SCI,1,333538,0,19375,352913,44716,397629,333538,0,19375,352913,44716,397629,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,EXEC VC AND PROVOST,EXEC VC AND PROVOST,9,328480.78,0,13403.67,341884.44,54450.89,396335.33,2956327.0200000005,0,120633.03,3076959.96,490058.01,3567017.97,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,DIR EXEC,DIR EXEC,35,292912.14,0,56377.49,349289.63,45527.77,394817.4,10251924.9,0,1973212.15,12225137.05,1593471.95,13818609,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,ASC VP SYSWIDE CONTROLLER,ASC VP SYSWIDE CONTROLLER,1,318834,0,0,318834,70668,389502,318834,0,0,318834,70668,389502,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,VC EQUITY AND INCLUSION,VC EQUITY AND INCLUSION,3,271413.33,0,53061.33,324474.67,60473.33,384948,814239.99,0,159183.99,973424.01,181419.99,1154844,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,SVP GOVT REL,SVP GOVT REL,1,283500,0,28916,312416,69013,381429,283500,0,28916,312416,69013,381429,1,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:54 UTC,2026-03-31-parser-v2
2016,APPLICATIONS PROGM MGR 4,APPLICATIONS PROGM MGR 4,1,260728,0,58384,319112,59271,378383,260728,0,58384,319112,59271,378383,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,VC BUS ADMSTN,VC BUS ADMSTN,7,299617.57,0,8640.71,308258.29,65647.14,373905.43,2097322.99,0,60484.969999999994,2157808.03,459529.98,2617338.01,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,ASC VP FEDERAL GOVT REL,ASC VP FEDERAL GOVT REL,1,299093,0,3000,302093,69091,371184,299093,0,3000,302093,69091,371184,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,PROF-HCOMP,PROF-HCOMP,1102,209983.39,0,119888,329871.38,41139.92,371011.31,231401695.78,0,132116576,363518260.76,45336191.839999996,408854463.62,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,DIR UNIV PRESS,DIR UNIV PRESS,1,304758,0,0,304758,64915,369673,304758,0,0,304758,64915,369673,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,HS COUNSEL CHF,HS COUNSEL CHF,1,263380,0,55607,318987,49469,368456,263380,0,55607,318987,49469,368456,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,CHF DEPUTY GENERAL COUNSEL,CHF DEPUTY GENERAL COUNSEL,1,289937,0,0,289937,70477,360414,289937,0,0,289937,70477,360414,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,ASSOC VICE CHANC,ASSOC VICE CHANC,7,228618.86,0,87952.29,316571.14,41200.43,357771.57,1600332.02,0,615666.0299999999,2215997.98,288403.01,2504400.99,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,SVP PUBL AFFAIRS,SVP PUBL AFFAIRS,1,283549,0,8916,292465,64539,357004,283549,0,8916,292465,64539,357004,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,VC ACAD PERSONNEL,VC ACAD PERSONNEL,1,296838,0,24387,321225,35765,356990,296838,0,24387,321225,35765,356990,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,ASC VP STATE GOVT REL,ASC VP STATE GOVT REL,1,248766,0,38793,287559,65396,352955,248766,0,38793,287559,65396,352955,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,VC IT,VC IT,3,274150.67,0,10146,284296.67,60780,345076.67,822452.01,0,30438,852890.01,182340,1035230.01,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,HS CLIN PROF-HCOMP,HS CLIN PROF-HCOMP,875,160110.89,0,145827.69,305938.58,35663.44,341602.02,140097028.75,0,127599228.75,267696257.5,31205510.000000004,298901767.5,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,VP ANR,VP ANR,1,274049,0,0,274049,65309,339358,274049,0,0,274049,65309,339358,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,DEAN,DEAN,93,270489.32,0,23921.34,294410.67,44933.22,339343.88,25155506.76,0,2224684.62,27380192.31,4178789.46,31558980.84,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,PROF-AY-LAW,PROF-AY-LAW,154,242382.71,0,49598.21,291980.93,46622.99,338603.92,37326937.339999996,0,7638124.34,44965063.22,7179940.46,52145003.68,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,VC BUDGET AND PLNG,VC BUDGET AND PLNG,3,275069.33,0,7048.67,282118,56271,338389,825207.99,0,21146.010000000002,846354,168813,1015167,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,CHAN ASC MSP,CHAN ASC MSP,2,269211.5,0,16119.5,285331,51087,336418,538423,0,32239,570662,102174,672836,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,PUBL EQUITY INV OFCR,PUBL EQUITY INV OFCR,2,216229.5,0,77151.5,293381,40743,334124,432459,0,154303,586762,81486,668248,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
2016,DEPUTY GEN COUNSEL,DEPUTY GEN COUNSEL,4,267027.75,0,0,267027.75,66969,333996.75,1068111,0,0,1068111,267876,1335987,2,62,https://transparentcalifornia.com/salaries/2016/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:55 UTC,2026-03-31-parser-v2
