year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2015,CFO MED CTR,CFO MED CTR,5,410955,0,97607.6,508562.6,71266.6,579829.2,2054775,0,488038,2542813,356333,2899146,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,SENATE EMERITUS (WOS),SENATE EMERITUS (WOS),1,266382,0,272452,538834,4793,543627,266382,0,272452,538834,4793,543627,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PUBL EQUITY INV DIR,PUBL EQUITY INV DIR,1,278437,0,198676,477113,54741,531854,278437,0,198676,477113,54741,531854,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,CHAN,CHAN,10,445406.1,0,28883.1,474289.2,56536.2,530825.4,4454061,0,288831,4742892,565362,5308254,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,REAL ESTATE INV MGR 3,REAL ESTATE INV MGR 3,1,300755,0,169138,469893,53943,523836,300755,0,169138,469893,53943,523836,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,GEN COUNSEL VP LEGAL AFFAIRS,GEN COUNSEL VP LEGAL AFFAIRS,1,433091,0,8916,442007,78549,520556,433091,0,8916,442007,78549,520556,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC CHF INV OFCR,ASC CHF INV OFCR,1,325813,0,111062,436875,81395,518270,325813,0,111062,436875,81395,518270,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ABSOLUTE RETURNS INV MGR 3,ABSOLUTE RETURNS INV MGR 3,2,223794,0,248500,472294,40701,512995,447588,0,497000,944588,81402,1025990,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,EXEC VP CFO,EXEC VP CFO,1,412000,0,7430,419430,77720,497150,412000,0,7430,419430,77720,497150,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,SVP CCAO,SVP CCAO,1,421639,0,8916,430555,66090,496645,421639,0,8916,430555,66090,496645,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC VP CPO,ASC VP CPO,2,346956,0,80921.5,427877.5,65984,493861.5,693912,0,161843,855755,131968,987723,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,CAO MED CTR,CAO MED CTR,1,341160,0,77550,418710,74317,493027,341160,0,77550,418710,74317,493027,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,CIO MED CTR,CIO MED CTR,3,353481.67,0,60672.33,414154,73902.33,488056.33,1060445.01,0,182016.99,1242462,221706.99,1464168.99,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,SPC AST TO PRESIDENT,SPC AST TO PRESIDENT,1,402825,0,0,402825,80701,483526,402825,0,0,402825,80701,483526,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,FIXED INCOME INV DIR,FIXED INCOME INV DIR,5,261398.6,0,163775.8,425174.4,50846.6,476021,1306993,0,818879,2125872,254233,2380105,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,DATA SYS MGR 4,DATA SYS MGR 4,1,306415,0,81243,387658,60443,448101,306415,0,81243,387658,60443,448101,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PRIVATE EQUITY INV DIR,PRIVATE EQUITY INV DIR,2,214708,0,192609,407317,39088.5,446405.5,429416,0,385218,814634,78177,892811,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VP NATIONAL LAB,VP NATIONAL LAB,1,358820,0,8916,367736,66416,434152,358820,0,8916,367736,66416,434152,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASSOC PROF-AY-1/9-B/E/E,ASSOC PROF-AY-1/9-B/E/E,1,192854,0,195758,388612,40402,429014,192854,0,195758,388612,40402,429014,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VC DEV AND UNIV REL,VC DEV AND UNIV REL,10,344930.3,0,11099.8,356030.1,67318,423348.1,3449303,0,110998,3560301,673180,4233481,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,EXEC VC AND PROVOST,EXEC VC AND PROVOST,10,337962.5,0,27369.3,365331.8,56262.5,421594.3,3379625,0,273693,3653318,562625,4215943,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VP IT AND CIO,VP IT AND CIO,1,349364,0,0,349364,71278,420642,349364,0,0,349364,71278,420642,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC VC AND ASC DEAN SR SOM,ASC VC AND ASC DEAN SR SOM,1,287312,0,70941,358253,61445,419698,287312,0,70941,358253,61445,419698,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VP HR,VP HR,1,322248,0,14256,336504,72982,409486,322248,0,14256,336504,72982,409486,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VC AND DEAN MARINE SCI,VC AND DEAN MARINE SCI,1,323291,0,38750,362041,43819,405860,323291,0,38750,362041,43819,405860,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VC CFO,VC CFO,5,314456.8,0,24085.8,338542.6,61266,399808.6,1572284,0,120429,1692713,306330,1999043,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PROVOST EXEC VP ACAD AFFAIRS,PROVOST EXEC VP ACAD AFFAIRS,1,333436,0,0,333436,65610,399046,333436,0,0,333436,65610,399046,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASSET ALLOC AND INV STRAT MGR3,ASSET ALLOC AND INV STRAT MGR3,1,275687,0,60808,336495,60202,396697,275687,0,60808,336495,60202,396697,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC VP LAB PRG,ASC VP LAB PRG,1,312863,0,0,312863,79866,392729,312863,0,0,312863,79866,392729,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PROF OF CLIN-HCOMP,PROF OF CLIN-HCOMP,579,180052.7,0,173228.84,353281.55,38758.23,392039.78,104250513.30000001,0,100299498.36,204550017.45,22441015.17,226991032.62,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,CHF CMPLNC OFCR,CHF CMPLNC OFCR,1,225186,0,104823,330009,55648,385657,225186,0,104823,330009,55648,385657,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,EXEC DIR MED GROUP,EXEC DIR MED GROUP,1,275449,0,44203,319652,64413,384065,275449,0,44203,319652,64413,384065,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VICE DEAN FIN AND ADMIN SOM,VICE DEAN FIN AND ADMIN SOM,1,290608,0,35520,326128,57705,383833,290608,0,35520,326128,57705,383833,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PROF-AY-1/9-B/E/E,PROF-AY-1/9-B/E/E,2,300501.5,0,36110,336611.5,43389,380000.5,601003,0,72220,673223,86778,760001,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC VP SYSWIDE CONTROLLER,ASC VP SYSWIDE CONTROLLER,1,307649,0,0,307649,71443,379092,307649,0,0,307649,71443,379092,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC HEAD COACH CRD 4,ASC HEAD COACH CRD 4,4,156658,0,183500,340158,37554.25,377712.25,626632,0,734000,1360632,150217,1510849,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,SVP GOVERNMENT REL,SVP GOVERNMENT REL,1,280000,0,27669,307669,67345,375014,280000,0,27669,307669,67345,375014,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,PHYSCN MGR 3,PHYSCN MGR 3,1,254245,0,65200,319445,54766,374211,254245,0,65200,319445,54766,374211,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASSOC VICE CHANC,ASSOC VICE CHANC,6,228633,0,101780.5,330413.5,41616.83,372030.33,1371798,0,610683,1982481,249700.98,2232181.98,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,VC BUS ADMST,VC BUS ADMST,6,295114.67,0,7264.5,302379.17,63817.33,366196.5,1770688.02,0,43587,1814275.02,382903.98,2197179,1,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:01 UTC,2026-03-31-parser-v2
2015,ASC VP FEDERAL GOVERNMENT REL,ASC VP FEDERAL GOVERNMENT REL,1,290023,0,2750,292773,68710,361483,290023,0,2750,292773,68710,361483,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,CLIN APPLICATIONS MGR 4,CLIN APPLICATIONS MGR 4,1,268611,0,34319,302930,56245,359175,268611,0,34319,302930,56245,359175,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,PROF-HCOMP,PROF-HCOMP,1068,203849.66,0,115041.59,318891.25,40016,358907.25,217711436.88,0,122864418.11999999,340575855,42737088,383312943,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,HS COUNSEL CHF,HS COUNSEL CHF,1,248373,0,62829,311202,47132,358334,248373,0,62829,311202,47132,358334,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,CHF NURSE OFCR,CHF NURSE OFCR,4,261901,0,42550.25,304451.25,53821,358272.25,1047604,0,170201,1217805,215284,1433089,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,ASC VP,ASC VP,1,292440,0,0,292440,62430,354870,292440,0,0,292440,62430,354870,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,PUBL EQUITY INV OFCR,PUBL EQUITY INV OFCR,2,207648.5,0,106156,313804.5,40823,354627.5,415297,0,212312,627609,81646,709255,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,CHF DEPUTY GENERAL COUNSEL,CHF DEPUTY GENERAL COUNSEL,1,280618,0,0,280618,70257,350875,280618,0,0,280618,70257,350875,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,DIR UNIV PRESS,DIR UNIV PRESS,1,285396,0,0,285396,65120,350516,285396,0,0,285396,65120,350516,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,ASSOC DIRECTOR,ASSOC DIRECTOR,1,197183,0,99322,296505,53675,350180,197183,0,99322,296505,53675,350180,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,VC BUDGET AND PLANNING,VC BUDGET AND PLANNING,3,266408.67,0,15729.33,282138,59615.33,341753.33,799226.01,0,47187.99,846414,178845.99,1025259.99,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,SVP PUBL AFFAIRS,SVP PUBL AFFAIRS,1,271833,0,7669,279502,60673,340175,271833,0,7669,279502,60673,340175,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,ASC VP STATE GOVERNMENT REL,ASC VP STATE GOVERNMENT REL,1,263607,0,8916,272523,67409,339932,263607,0,8916,272523,67409,339932,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,EXEC VP BUS OPS,EXEC VP BUS OPS,1,268125,0,7244,275369,64294,339663,268125,0,7244,275369,64294,339663,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,APPLICATIONS PROGM MGR 4,APPLICATIONS PROGM MGR 4,1,245606,0,40343,285949,53583,339532,245606,0,40343,285949,53583,339532,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,VC IT,VC IT,3,265637,0,10146,275783,62604,338387,796911,0,30438,827349,187812,1015161,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,DIR EXEC,DIR EXEC,41,241637.8,0,51725.12,293362.93,41124.54,334487.46,9907149.799999999,0,2120729.92,12027880.129999999,1686106.1400000001,13713985.860000001,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,DEAN,DEAN,86,272946.67,0,15606.95,288553.63,44957.84,333511.47,23473413.619999997,0,1342197.7,24815612.18,3866374.2399999998,28681986.419999998,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,VC RSCH,VC RSCH,8,282087.75,0,4154.5,286242.25,47239.88,333482.12,2256702,0,33236,2289938,377919.04,2667856.96,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,PERFUSIONIST PRN SUPV,PERFUSIONIST PRN SUPV,1,178291,79021,30849,288161,42713,330874,178291,79021,30849,288161,42713,330874,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
2015,VC ACAD PERSONNEL,VC ACAD PERSONNEL,1,301867,0,0,301867,28432,330299,301867,0,0,301867,28432,330299,2,58,https://transparentcalifornia.com/salaries/2015/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:10:02 UTC,2026-03-31-parser-v2
