year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2014,SVP CCAO,SVP CCAO,1,410063,0,8916,418979,61702,480681,410063,0,8916,418979,61702,480681,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,SVP EXTERNAL REL,SVP EXTERNAL REL,1,374625,0,8916,383541,65547,449088,374625,0,8916,383541,65547,449088,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,CMO MED CTR,CMO MED CTR,6,317278.5,0,74165.17,391443.67,54912.17,446355.83,1903671,0,444991.02,2348662.02,329473.02,2678134.98,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,CHAN,CHAN,12,357393.67,0,39013.5,396407.17,47557.67,443964.83,4288724.04,0,468162,4756886.04,570692.04,5327577.96,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,CHF NURSE OFCR,CHF NURSE OFCR,4,316079.5,0,55089.25,371168.75,61259.75,432428.5,1264318,0,220357,1484675,245039,1729714,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VP IT AND CIO,VP IT AND CIO,1,339188,0,0,339188,75119,414307,339188,0,0,339188,75119,414307,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,PROVOST EXEC VP ACAD AFFAIRS,PROVOST EXEC VP ACAD AFFAIRS,1,354375,0,0,354375,57918,412293,354375,0,0,354375,57918,412293,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,CHF CMPLNC OFCR,CHF CMPLNC OFCR,1,257007,0,93319,350326,58191,408517,257007,0,93319,350326,58191,408517,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,FIXED INCOME INV DIR,FIXED INCOME INV DIR,6,194146.17,0,169304.17,363450.33,34520,397970.33,1164877.02,0,1015825.02,2180701.98,207120,2387821.98,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,SR MGN DIR PUBL EQUITY INV,SR MGN DIR PUBL EQUITY INV,2,127522,0,238965.5,366487.5,28018.5,394506,255044,0,477931,732975,56037,789012,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VC AND ASC DEAN SR SOM,ASC VC AND ASC DEAN SR SOM,1,278944,0,57304,336248,57148,393396,278944,0,57304,336248,57148,393396,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VP HR,VP HR,1,312863,0,8916,321779,66987,388766,312863,0,8916,321779,66987,388766,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,DIR EXEC,DIR EXEC,27,283335.44,0,52078.67,335414.11,47081.22,382495.33,7650056.88,0,1406124.0899999999,9056180.969999999,1271192.94,10327373.91,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP LAB PRG,ASC VP LAB PRG,1,303750,0,0,303750,73806,377556,303750,0,0,303750,73806,377556,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VC DEV AND UNIV REL,VC DEV AND UNIV REL,10,296668,0,21540.4,318208.4,54641.4,372849.8,2966680,0,215404,3182084,546414,3728498,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VP BUDGET AND CAPITAL RESC,VP BUDGET AND CAPITAL RESC,1,312863,0,8916,321779,49319,371098,312863,0,8916,321779,49319,371098,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,PROF OF CLIN-HCOMP,PROF OF CLIN-HCOMP,541,174461.33,0,161673.53,336134.87,34952.86,371087.73,94383579.52999999,0,87465379.73,181848964.67,18909497.26,200758461.92999998,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VC AND DEAN MARINE SCI,VC AND DEAN MARINE SCI,1,313875,0,9240,323115,47312,370427,313875,0,9240,323115,47312,370427,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,EXEC DIR MED GROUP,EXEC DIR MED GROUP,1,270219,0,39997,310216,60048,370264,270219,0,39997,310216,60048,370264,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP CPO,ASC VP CPO,1,308813,0,5000,313813,51343,365156,308813,0,5000,313813,51343,365156,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ATH MGR 4,ATH MGR 4,2,170748,0,177654.5,348402.5,16672,365074.5,341496,0,355309,696805,33344,730149,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP SYSWIDE CONTROLLER,ASC VP SYSWIDE CONTROLLER,1,298687,0,0,298687,65992,364679,298687,0,0,298687,65992,364679,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VC RSCH,VC RSCH,9,305672.44,0,8312.56,313985,48883.78,362868.78,2751051.96,0,74813.04,2825865,439954.02,3265819.0200000005,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP CSO,ASC VP CSO,1,236250,0,57125,293375,62134,355509,236250,0,57125,293375,62134,355509,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP LAB OPS ADMST,ASC VP LAB OPS ADMST,1,292005,0,0,292005,60691,352696,292005,0,0,292005,60691,352696,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,PERFUSIONIST PRN SUPV,PERFUSIONIST PRN SUPV,1,177366,91282,39597,308245,40503,348748,177366,91282,39597,308245,40503,348748,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,ASC VP FEDERAL GOVERNMENT REL,ASC VP FEDERAL GOVERNMENT REL,1,281576,0,3000,284576,63009,347585,281576,0,3000,284576,63009,347585,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,FACULTY ASST TO CHANC,FACULTY ASST TO CHANC,2,288770,0,15162.5,303932.5,43547.5,347480,577540,0,30325,607865,87095,694960,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VP ANR,VP ANR,1,292005,0,0,292005,55184,347189,292005,0,0,292005,55184,347189,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,PROF-HCOMP,PROF-HCOMP,1062,197953.34,0,110246.71,308200.05,36462.31,344662.36,210226447.07999998,0,117082006.02000001,327308453.09999996,38722973.22,366031426.32,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,CHF DEPUTY GENERAL COUNSEL,CHF DEPUTY GENERAL COUNSEL,1,275400,0,0,275400,64918,340318,275400,0,0,275400,64918,340318,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,EXEC VP CFO,EXEC VP CFO,2,278544.5,0,14531,293075.5,46667.5,339743,557089,0,29062,586151,93335,679486,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,VICE DEAN SOM,VICE DEAN SOM,1,225746,0,77126,302872,36701,339573,225746,0,77126,302872,36701,339573,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,UNIV PROF,UNIV PROF,2,245958.5,0,59827,305785.5,30307.5,336093,491917,0,119654,611571,60615,672186,1,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:13 UTC,2026-03-31-parser-v2
2014,PHYSCN MGR 3,PHYSCN MGR 3,1,247860,0,36720,284580,49512,334092,247860,0,36720,284580,49512,334092,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,EXEC VC AND PROVOST,EXEC VC AND PROVOST,13,253997.69,0,38276.77,292274.46,40718.15,332992.62,3301969.97,0,497598.00999999995,3799567.9800000004,529335.9500000001,4328904.06,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,DIR UNIV PRESS,DIR UNIV PRESS,1,272464,0,0,272464,59571,332035,272464,0,0,272464,59571,332035,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,HS COUNSEL CHF,HS COUNSEL CHF,3,249797.67,0,36492.33,286290,45487,331777,749393.01,0,109476.99,858870,136461,995331,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,VC CFO,VC CFO,4,271008,0,11751.75,282759.75,47919.75,330679.5,1084032,0,47007,1131039,191679,1322718,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,DEPUTY GEN COUNSEL,DEPUTY GEN COUNSEL,4,262769.25,0,0,262769.25,66953,329722.25,1051077,0,0,1051077,267812,1318889,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,CIO MED CTR,CIO MED CTR,5,221042.8,0,66534.6,287577.4,40200.6,327778,1105214,0,332673,1437887,201003,1638890,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,ASC VP STATE GOVERNMENT REL,ASC VP STATE GOVERNMENT REL,1,255930,0,8916,264846,61471,326317,255930,0,8916,264846,61471,326317,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,DEAN,DEAN,88,262265.15,0,22212.43,284477.58,41090.02,325567.6,23079333.200000003,0,1954693.84,25034027.040000003,3615921.76,28649948.799999997,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,CONTROLLER,CONTROLLER,1,236530,0,37860,274390,48495,322885,236530,0,37860,274390,48495,322885,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,VP STDT AFFAIRS,VP STDT AFFAIRS,1,256860,0,8916,265776,51780,317556,256860,0,8916,265776,51780,317556,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,VC ACAD PERSONNEL,VC ACAD PERSONNEL,1,288563,0,0,288563,25305,313868,288563,0,0,288563,25305,313868,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,PRIVATE EQUITY INV DIR,PRIVATE EQUITY INV DIR,3,166727,0,118924.67,285651.67,27514,313165.67,500181,0,356774.01,856955.01,82542,939497.01,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,COMPENSATION MGR 4,COMPENSATION MGR 4,1,260719,0,0,260719,50864,311583,260719,0,0,260719,50864,311583,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,HS CLIN PROF-HCOMP,HS CLIN PROF-HCOMP,749,154055.76,0,125414.26,279470.03,31886.2,311356.23,115387764.24000001,0,93935280.74,209323052.47000003,23882763.8,233205816.26999998,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,ASSOC PROF OF CLIN-HCOMP,ASSOC PROF OF CLIN-HCOMP,220,125105.12,0,156811.45,281916.57,28456.14,310372.71,27523126.4,0,34498519,62021645.4,6260350.8,68281996.2,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,HEAD COACH 5,HEAD COACH 5,27,121459.96,0,160478.37,281938.33,27263.96,309202.3,3279418.9200000004,0,4332915.99,7612334.91,736126.9199999999,8348462.1,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,AST VP FINANCIAL CNTRL ACCTBLY,AST VP FINANCIAL CNTRL ACCTBLY,1,244575,0,0,244575,61288,305863,244575,0,0,244575,61288,305863,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,PROF-AY-LAW,PROF-AY-LAW,156,217742.03,0,45758.29,263500.32,39150.94,302651.26,33967756.68,0,7138293.24,41106049.92,6107546.640000001,47213596.56,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
2014,PRIVATE EQUITY INV OFCR,PRIVATE EQUITY INV OFCR,2,190902.5,0,78633.5,269536,33084,302620,381805,0,157267,539072,66168,605240,2,56,https://transparentcalifornia.com/salaries/2014/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:09:15 UTC,2026-03-31-parser-v2
