year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2023,Res-Lr Scl-Ay-1/9,RES-LR SCL-AY-1/9,1,448016,0,239667,687683,54840,742523,448016,0,239667,687683,54840,742523,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Physcn Adm 3,PHYSCN ADM 3,2,591139,0,76524.5,667663.5,59546,727209.5,1182278,0,153049,1335327,119092,1454419,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Info Exec Me,CHF INFO EXEC ME,2,610974,0,38813.5,649787.5,65791,715578.5,1221948,0,77627,1299575,131582,1431157,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Absolute Returns Inv Mgr 3,ABSOLUTE RETURNS INV MGR 3,3,360684.67,0,282720.33,643405,66348,709753,1082054.01,0,848160.99,1930215,199044,2129259,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Exec Vp Uc Health,EXEC VP UC HEALTH,2,452457,0,216147,668604,19228,687832,904914,0,432294,1337208,38456,1375664,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Qlty Impv Hc Mgr 4 Md,QLTY IMPV HC MGR 4 MD,1,528922,0,75215,604137,58207,662344,528922,0,75215,604137,58207,662344,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Svp Adult Svc And Pres,SVP ADULT SVC AND PRES,2,534334.5,0,63597.5,597932,64265.5,662197.5,1068669,0,127195,1195864,128531,1324395,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Info Ofcr Hc Me,CHF INFO OFCR HC ME,3,517512.33,0,80613.33,598125.67,58293.67,656419.33,1552536.99,0,241839.99,1794377.0100000002,174881.01,1969257.9899999998,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Vc Cfo Health And Campus,VC CFO HEALTH AND CAMPUS,3,545135.67,0,51109.67,596245.33,55277,651522.33,1635407.0100000002,0,153329.01,1788735.9899999998,165831,1954566.9899999998,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Publ Equity Mgr 3,PUBL EQUITY MGR 3,1,361580,0,252052,613632,35826,649458,361580,0,252052,613632,35826,649458,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Exec Vp Cfo,EXEC VP CFO,1,538757,0,8916,547673,97104,644777,538757,0,8916,547673,97104,644777,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Gen Counsel Vp Legal Affairs,GEN COUNSEL VP LEGAL AFFAIRS,1,529046,0,8916,537962,104889,642851,529046,0,8916,537962,104889,642851,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Cno Med Ctr,CNO MED CTR,1,551786,0,0,551786,84424,636210,551786,0,0,551786,84424,636210,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Asc Vp Chf Clin Strat Ofcr,ASC VP CHF CLIN STRAT OFCR,1,484380,0,90234,574614,60272,634886,484380,0,90234,574614,60272,634886,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Financial Ofcr Hc Me,CHF FINANCIAL OFCR HC ME,2,487381,0,91553.5,578934.5,54565.5,633500,974762,0,183107,1157869,109131,1267000,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Coo Physcn Network,COO PHYSCN NETWORK,1,470336,0,69233,539569,73666,613235,470336,0,69233,539569,73666,613235,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Dean Ast,DEAN AST,1,448941,0,91954,540895,68707,609602,448941,0,91954,540895,68707,609602,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Asc Vp Chf Transfmtn Ofcr,ASC VP CHF TRANSFMTN OFCR,1,493653,0,89124,582777,25143,607920,493653,0,89124,582777,25143,607920,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Private Equity Mgr 3,PRIVATE EQUITY MGR 3,2,348090,0,211594.5,559684.5,48161,607845.5,696180,0,423189,1119369,96322,1215691,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Strat Ofcr Hc Me,CHF STRAT OFCR HC ME,2,504172,0,56139,560311,46839.5,607150.5,1008344,0,112278,1120622,93679,1214301,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chancellor And Dean,CHANCELLOR AND DEAN,1,425000,0,87600,512600,77128,589728,425000,0,87600,512600,77128,589728,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Physcn Adm 4,PHYSCN ADM 4,1,486215,0,49926,536141,42887,579028,486215,0,49926,536141,42887,579028,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Adm Ofcr Som Me,CHF ADM OFCR SOM ME,1,461547,0,47551,509098,68317,577415,461547,0,47551,509098,68317,577415,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Provost Exec Vp Acad Affairs,PROVOST EXEC VP ACAD AFFAIRS,1,465784,0,54998,520782,44847,565629,465784,0,54998,520782,44847,565629,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Evp Coo,EVP COO,1,453806,0,8916,462722,91868,554590,453806,0,8916,462722,91868,554590,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Marketing Hc Mgr 4,MARKETING HC MGR 4,2,439562,0,72168.5,511730.5,42379,554109.5,879124,0,144337,1023461,84758,1108219,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Hr Exec Me,CHF HR EXEC ME,3,466516,0,36485.33,503001.33,49529.67,552531,1399548,0,109455.99,1509003.99,148589.01,1657593,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Exec Vc And Provost,EXEC VC AND PROVOST,10,478584.2,0,2943.9,481528.1,64834,546362.1,4785842,0,29439,4815281,648340,5463621,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Chf Pharmacy Exec Me,CHF PHARMACY EXEC ME,2,448650.5,0,44843.5,493494,45312,538806,897301,0,89687,986988,90624,1077612,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Fixed Income Inv Dir,FIXED INCOME INV DIR,5,289576.8,0,184720.2,474297,59296.6,533593.6,1447884,0,923601,2371485,296483,2667968,1,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:40 UTC,2026-03-31-parser-v2
2023,Vc Dev And Univ Rel,VC DEV AND UNIV REL,10,460741.9,0,3566.4,464308.3,66999.9,531308.2,4607419,0,35664,4643083,669999,5313082,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Fac Project Mgr 4 Hc,FAC PROJECT MGR 4 HC,1,410051,0,76170,486221,44357,530578,410051,0,76170,486221,44357,530578,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Publ Equity Inv Dir,PUBL EQUITY INV DIR,1,305080,0,165187,470267,58942,529209,305080,0,165187,470267,58942,529209,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Ambul Care Admstn Mgr 4,AMBUL CARE ADMSTN MGR 4,5,400424.6,0,71437.4,471862,55570.4,527432.4,2002123,0,357187,2359310,277852,2637162,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Prof Of Clin-Hcomp,PROF OF CLIN-HCOMP,783,234773.35,0,237614.32,472387.67,48508.52,520896.19,183827533.05,0,186052012.56,369879545.61,37982171.16,407861716.77,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Info Sys Hc Mgr 4,INFO SYS HC MGR 4,5,395861.4,0,61855.6,457717,54514.2,512231.2,1979307,0,309278,2288585,272571,2561156,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Act/Interim Dean,ACT/INTERIM DEAN,10,403914.8,0,40371.5,444286.3,66562.7,510849,4039148,0,403715,4442863,665627,5108490,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Ip Mgr 4,IP MGR 4,2,419520,0,43696.5,463216.5,46595,509811.5,839040,0,87393,926433,93190,1019623,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Absolute Returns Inv Dir,ABSOLUTE RETURNS INV DIR,1,276842,0,165145,441987,56683,498670,276842,0,165145,441987,56683,498670,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Clin Informatics Mgr 4 Nmd,CLIN INFORMATICS MGR 4 NMD,1,355906,0,60737,416643,68518,485161,355906,0,60737,416643,68518,485161,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Clin Informatics Mgr 4 Md,CLIN INFORMATICS MGR 4 MD,2,397175,0,33334.5,430509.5,48545.5,479055,794350,0,66669,861019,97091,958110,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Vp Syswide Hr,VP SYSWIDE HR,1,405783,0,0,405783,68594,474377,405783,0,0,405783,68594,474377,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Comm Hc Mgr 4,COMM HC MGR 4,1,356061,0,74463,430524,42384,472908,356061,0,74463,430524,42384,472908,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Faculty Admin Transition Lv-Fy,FACULTY ADMIN TRANSITION LV-FY,1,417446,0,0,417446,55370,472816,417446,0,0,417446,55370,472816,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Dean-Extended Learning,DEAN-EXTENDED LEARNING,1,382283,0,0,382283,88056,470339,382283,0,0,382283,88056,470339,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Vc And Dean Marine Sci,VC AND DEAN MARINE SCI,1,412227,0,0,412227,56053,468280,412227,0,0,412227,56053,468280,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Nurse Svc Mgr 4,NURSE SVC MGR 4,12,337314.08,0,70184.17,407498.25,59965.92,467464.17,4047768.96,0,842210.04,4889979,719591.04,5609570.04,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Bus Dev Hc Mgr 4,BUS DEV HC MGR 4,3,351400.33,0,59879,411279.33,56050,467329.33,1054200.99,0,179637,1233837.99,168150,1401987.99,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Revenue Cycle Hc Mgr 4,REVENUE CYCLE HC MGR 4,5,359833,0,54666.2,414499.2,51201.6,465700.8,1799165,0,273331,2072496,256008,2328504,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
2023,Chf Hosp Adm Hc Me,CHF HOSP ADM HC ME,1,431475,0,0,431475,29629,461104,431475,0,0,431475,29629,461104,2,65,https://transparentcalifornia.com/salaries/2023/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:18:42 UTC,2026-03-31-parser-v2
