year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2020,Absolute Returns Inv Mgr 3,ABSOLUTE RETURNS INV MGR 3,2,337938,0,229831.5,567769.5,68614,636383.5,675876,0,459663,1135539,137228,1272767,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Asset Alloc And Inv Strat Mgr3,ASSET ALLOC AND INV STRAT MGR3,1,337615,0,244013,581628,49704,631332,337615,0,244013,581628,49704,631332,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Sr Mgn Dir Fixed Income Assets,SR MGN DIR FIXED INCOME ASSETS,1,375144,0,184044,559188,69331,628519,375144,0,184044,559188,69331,628519,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Gen Counsel Vp Legal Affairs,GEN COUNSEL VP LEGAL AFFAIRS,1,482268,0,8916,491184,93321,584505,482268,0,8916,491184,93321,584505,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Publ Equity Mgr 3,PUBL EQUITY MGR 3,1,325815,0,208071,533886,31284,565170,325815,0,208071,533886,31284,565170,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Chf Transfmtn Ofcr,CHF TRANSFMTN OFCR,1,450000,0,91710,541710,22000,563710,450000,0,91710,541710,22000,563710,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Svp Adult Svc And Pres,SVP ADULT SVC AND PRES,1,412078,0,79278,491356,71037,562393,412078,0,79278,491356,71037,562393,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Asc Vp Hs,ASC VP HS,1,424126,0,0,424126,103241,527367,424126,0,0,424126,103241,527367,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Private Equity Mgr 3,PRIVATE EQUITY MGR 3,2,313476,0,172026,485502,41651,527153,626952,0,344052,971004,83302,1054306,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Unclassified Sr Mgr Ct,UNCLASSIFIED SR MGR CT,16,414599.44,0,80593.56,495193,28372.12,523565.12,6633591.04,0,1289496.96,7923088,453953.92,8377041.92,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Vc Bus Dev Innov And Partner,VC BUS DEV INNOV AND PARTNER,1,445584,0,0,445584,71877,517461,445584,0,0,445584,71877,517461,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Chan,CHAN,11,457014.55,0,7737.55,464752.09,50918.27,515670.36,5027160.05,0,85113.05,5112272.99,560100.97,5672373.96,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Chancellor And Dean,CHANCELLOR AND DEAN,1,367188,0,69000,436188,65366,501554,367188,0,69000,436188,65366,501554,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Exec Vp Bus Ops,EXEC VP BUS OPS,1,392544,0,8916,401460,82001,483461,392544,0,8916,401460,82001,483461,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Ambul Care Admstn Mgr 4,AMBUL CARE ADMSTN MGR 4,2,350506,0,69866.5,420372.5,57805.5,478178,701012,0,139733,840745,115611,956356,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Provost Exec Vp Acad Affairs,PROVOST EXEC VP ACAD AFFAIRS,1,402084,0,0,402084,71389,473473,402084,0,0,402084,71389,473473,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Exec Vc And Provost,EXEC VC AND PROVOST,10,404259.6,0,14368,418627.6,54207.8,472835.4,4042596,0,143680,4186276,542078,4728354,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Inv Risk Dir,INV RISK DIR,2,273636,0,131129.5,404765.5,61613.5,466379,547272,0,262259,809531,123227,932758,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Vc Dev And Univ Rel,VC DEV AND UNIV REL,8,383156.62,0,8866.12,392022.75,72007.62,464030.38,3065252.96,0,70928.96,3136182,576060.96,3712243.04,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Asc Vp Syswide Controller,ASC VP SYSWIDE CONTROLLER,1,383300,0,0,383300,80673,463973,383300,0,0,383300,80673,463973,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Cio Med Ctr,CIO MED CTR,1,349956,0,66990,416946,46321,463267,349956,0,66990,416946,46321,463267,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Chf Nurse Ofcr,CHF NURSE OFCR,3,345418.33,0,72673,418091.33,44950.33,463041.67,1036254.99,0,218019,1254273.99,134850.99,1389125.01,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Private Equity Inv Dir,PRIVATE EQUITY INV DIR,1,283260,0,134425,417685,39790,457475,283260,0,134425,417685,39790,457475,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Population Health Mgr 3,POPULATION HEALTH MGR 3,1,321282,0,106266,427548,28672,456220,321282,0,106266,427548,28672,456220,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Fixed Income Inv Dir,FIXED INCOME INV DIR,7,279439.57,0,118674,398113.57,55614.57,453728.14,1956076.99,0,830718,2786794.99,389301.99,3176096.98,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Prof Of Clin-Hcomp,PROF OF CLIN-HCOMP,649,215920.29,0,191894.35,407814.63,41936.13,449750.76,140132268.21,0,124539433.15,264671694.87,27216548.369999997,291888243.24,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Exec Dir Med Group,EXEC DIR MED GROUP,1,326504,0,51915,378419,63106,441525,326504,0,51915,378419,63106,441525,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Asc Vp Cpo,ASC VP CPO,1,378444,0,0,378444,60622,439066,378444,0,0,378444,60622,439066,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Asc Vp Cso,ASC VP CSO,1,341200,0,66043,407243,28649,435892,341200,0,66043,407243,28649,435892,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Decision Supp Mgr 4,DECISION SUPP MGR 4,4,337975,0,41099.5,379074.5,48053.75,427128.25,1351900,0,164398,1516298,192215,1708513,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Vc And Dean Marine Sci,VC AND DEAN MARINE SCI,1,375768,0,200,375968,50221,426189,375768,0,200,375968,50221,426189,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Svp External Rel,SVP EXTERNAL REL,1,363075,0,0,363075,58111,421186,363075,0,0,363075,58111,421186,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Exec Advisor Mgr 4,EXEC ADVISOR MGR 4,1,349692,0,3000,352692,67990,420682,349692,0,3000,352692,67990,420682,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Prof-Hcomp,PROF-HCOMP,1123,244060.52,0,127794.65,371855.17,46116.86,417972.03,274079963.96,0,143513391.95,417593355.90999997,51789233.78,469382589.69000006,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Mgd Care Mgr 4,MGD CARE MGR 4,4,296910,0,76122.5,373032.5,42945.75,415978.25,1187640,0,304490,1492130,171783,1663913,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Dean,DEAN,97,339928.29,0,25373.97,365302.26,50591.82,415894.08,32973044.13,0,2461275.0900000003,35434319.22,4907406.54,40341725.76,1,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:24 UTC,2026-03-31-parser-v2
2020,Vp National Lab,VP NATIONAL LAB,1,384500,0,0,384500,30760,415260,384500,0,0,384500,30760,415260,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vc Rsch,VC RSCH,10,359281.7,0,477.7,359759.4,55244.7,415004.1,3592817,0,4777,3597594,552447,4150041,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Publ Equity Inv Dir,PUBL EQUITY INV DIR,1,274903,0,115247,390150,23668,413818,274903,0,115247,390150,23668,413818,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vc Bus Admstn,VC BUS ADMSTN,7,345904,0,197.29,346101.29,67243.43,413344.71,2421328,0,1381.03,2422709.03,470704.00999999995,2893412.97,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Res-Lr Scl-Ay,RES-LR SCL-AY,6,295292.67,0,65385.5,360678.17,52255.17,412933.33,1771756.02,0,392313,2164069.02,313531.02,2477599.98,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vc Acad Personnel,VC ACAD PERSONNEL,1,350100,0,0,350100,57978,408078,350100,0,0,350100,57978,408078,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Act/Interim Assoc Vice Chanc,ACT/INTERIM ASSOC VICE CHANC,1,370711,0,2041,372752,34165,406917,370711,0,2041,372752,34165,406917,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Asc Vp Cro,ASC VP CRO,1,328467,0,0,328467,77987,406454,328467,0,0,328467,77987,406454,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Bus Dev Hc Mgr 4,BUS DEV HC MGR 4,2,318668.5,0,34302,352970.5,52279,405249.5,637337,0,68604,705941,104558,810499,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vp Guea,VP GUEA,1,326901,0,0,326901,75254,402155,326901,0,0,326901,75254,402155,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Svp Ccao,SVP CCAO,1,371328,0,0,371328,23668,394996,371328,0,0,371328,23668,394996,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Absolute Returns Inv Dir,ABSOLUTE RETURNS INV DIR,2,254934,0,97327.5,352261.5,42666,394927.5,509868,0,194655,704523,85332,789855,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vc Cfo,VC CFO,5,351706.6,0,6031.8,357738.4,36946,394684.4,1758533,0,30159,1788692,184730,1973422,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vc Undergrad,VC UNDERGRAD,1,327114,0,0,327114,67117,394231,327114,0,0,327114,67117,394231,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Risk Mgt Hc Mgr 3,RISK MGT HC MGR 3,1,279630,0,42839,322469,68079,390548,279630,0,42839,322469,68079,390548,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Prof-Ay-Law,PROF-AY-LAW,171,280258.56,0,60007.35,340265.91,49933.56,390199.47,47924213.76,0,10261256.85,58185470.60999999,8538638.76,66724109.37,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Hr Mgr 4,HR MGR 4,6,321549.17,0,24201,345750.17,42565,388315.17,1929295.02,0,145206,2074501.02,255390,2329891.02,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Reimb Hc Mgr 3,REIMB HC MGR 3,1,284171,0,55027,339198,47799,386997,284171,0,55027,339198,47799,386997,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Bus Dev Hc Mgr 3,BUS DEV HC MGR 3,6,294961.33,0,43921.17,338882.5,47610.83,386493.33,1769767.98,0,263527.02,2033295,285664.98,2318959.98,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Vp Ir And Acad Plng,VP IR AND ACAD PLNG,1,321972,0,0,321972,64200,386172,321972,0,0,321972,64200,386172,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
2020,Assoc Prof Of Clin-Hcomp,ASSOC PROF OF CLIN-HCOMP,275,155713.52,0,197880.69,353594.21,31755.89,385350.1,42821218,0,54417189.75,97238407.75,8732869.75,105971277.5,2,67,https://transparentcalifornia.com/salaries/2020/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:15:25 UTC,2026-03-31-parser-v2
