year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2022,Cso Med Ctr,CSO MED CTR,1,677368,0,166534,843902,61781,905683,677368,0,166534,843902,61781,905683,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Physcn Adm 4,PHYSCN ADM 4,1,701098,0,128620,829718,58785,888503,701098,0,128620,829718,58785,888503,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Sr Mgn Dir Inv Ocio,SR MGN DIR INV OCIO,1,393644,0,343542,737186,73280,810466,393644,0,343542,737186,73280,810466,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Fixed Income Inv Mgr 3,FIXED INCOME INV MGR 3,2,385368,0,351579,736947,66815,803762,770736,0,703158,1473894,133630,1607524,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Coo Med Ctr,COO MED CTR,6,607848,0,115612.5,723460.5,65342.5,788803,3647088,0,693675,4340763,392055,4732818,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Hr Ofcr Hc Me,CHF HR OFCR HC ME,1,568927,0,161419,730346,54291,784637,568927,0,161419,730346,54291,784637,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Absolute Returns Inv Mgr 3,ABSOLUTE RETURNS INV MGR 3,2,364432,0,336132,700564,70331,770895,728864,0,672264,1401128,140662,1541790,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Cfo Med Ctr,CFO MED CTR,5,555714.4,0,160828.8,716543.2,54307.8,770851,2778572,0,804144,3582716,271539,3854255,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Real Estate Ofcr Me,CHF REAL ESTATE OFCR ME,1,614928,0,95622,710550,48258,758808,614928,0,95622,710550,48258,758808,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Cio Med Ctr,CIO MED CTR,1,587617,0,127040,714657,36972,751629,587617,0,127040,714657,36972,751629,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Clin Informatics Mgr 4 Md,CLIN INFORMATICS MGR 4 MD,1,486019,0,184430,670449,52586,723035,486019,0,184430,670449,52586,723035,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Physcn Adm 3,PHYSCN ADM 3,2,546426,0,115088,661514,54062.5,715576.5,1092852,0,230176,1323028,108125,1431153,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Unclassified Sr Mgr Ct,UNCLASSIFIED SR MGR CT,2,541830.5,0,106695,648525.5,51131,699656.5,1083661,0,213390,1297051,102262,1399313,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Publ Equity Mgr 3,PUBL EQUITY MGR 3,1,345862,0,319833,665695,33331,699026,345862,0,319833,665695,33331,699026,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Info Exec Me,CHF INFO EXEC ME,2,549297,0,77401.5,626698.5,61579.5,688278,1098594,0,154803,1253397,123159,1376556,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Financial Ofcr Hc Me,CHF FINANCIAL OFCR HC ME,2,523688,0,114518.5,638206.5,49606,687812.5,1047376,0,229037,1276413,99212,1375625,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chan,CHAN,10,608426.7,0,5349.6,613776.3,72293.8,686070.1,6084267,0,53496,6137763,722938,6860701,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Cno Med Ctr,CNO MED CTR,2,452136.5,0,131097.5,583234,76412.5,659646.5,904273,0,262195,1166468,152825,1319293,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Info Ofcr Hc Me,CHF INFO OFCR HC ME,2,486722,0,108695,595417,59445.5,654862.5,973444,0,217390,1190834,118891,1309725,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Cmo Med Ctr,CMO MED CTR,4,444524.75,0,115938.5,560463.25,78361.5,638824.75,1778099,0,463754,2241853,313446,2555299,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Nurse Exec Me,CHF NURSE EXEC ME,2,504664.5,0,87218.5,591883,46297.5,638180.5,1009329,0,174437,1183766,92595,1276361,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Coo Physcn Network,COO PHYSCN NETWORK,1,449869,0,110601,560470,77382,637852,449869,0,110601,560470,77382,637852,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Private Equity Mgr 3,PRIVATE EQUITY MGR 3,1,335719,0,248498,584217,48401,632618,335719,0,248498,584217,48401,632618,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Hr Exec Me,CHF HR EXEC ME,2,507263,0,70644.5,577907.5,45650,623557.5,1014526,0,141289,1155815,91300,1247115,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Gen Counsel Vp Legal Affairs,GEN COUNSEL VP LEGAL AFFAIRS,1,506053,0,8916,514969,99815,614784,506053,0,8916,514969,99815,614784,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Svp Adult Svc And Pres,SVP ADULT SVC AND PRES,1,436621,0,95085,531706,81438,613144,436621,0,95085,531706,81438,613144,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Asc Vp Chf Transfmtn Ofcr,ASC VP CHF TRANSFMTN OFCR,1,472195,0,115875,588070,23896,611966,472195,0,115875,588070,23896,611966,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Strat Ofcr Hc Me,CHF STRAT OFCR HC ME,1,524819,0,53017,577836,33318,611154,524819,0,53017,577836,33318,611154,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Asc Vp Chf Clin Strat Ofcr,ASC VP CHF CLIN STRAT OFCR,1,432972,0,110273,543245,55140,598385,432972,0,110273,543245,55140,598385,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Marketing Hc Mgr 4,MARKETING HC MGR 4,1,476935,0,50101,527036,67561,594597,476935,0,50101,527036,67561,594597,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Qlty Impv Hc Mgr 4 Md,QLTY IMPV HC MGR 4 MD,1,486841,0,40121,526962,63403,590365,486841,0,40121,526962,63403,590365,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Dean Ast,DEAN AST,1,429429,0,98004,527433,54875,582308,429429,0,98004,527433,54875,582308,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Exec Vp Cfo,EXEC VP CFO,1,472420,0,8916,481336,89915,571251,472420,0,8916,481336,89915,571251,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Adm Ofcr Som Me,CHF ADM OFCR SOM ME,1,433158,0,61267,494425,68012,562437,433158,0,61267,494425,68012,562437,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Fundraising Hc Mgr 4,FUNDRAISING HC MGR 4,1,510375,0,2676,513051,47831,560882,510375,0,2676,513051,47831,560882,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Private Equity Inv Dir,PRIVATE EQUITY INV DIR,2,298882.5,0,210073.5,508956,43423.5,552379.5,597765,0,420147,1017912,86847,1104759,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chancellor And Dean,CHANCELLOR AND DEAN,1,395833,0,76750,472583,74764,547347,395833,0,76750,472583,74764,547347,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Chf Pharmacy Exec Me,CHF PHARMACY EXEC ME,1,445134,0,69219,514353,29003,543356,445134,0,69219,514353,29003,543356,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Bus Dev Hc Mgr 4,BUS DEV HC MGR 4,2,401409.5,0,80601.5,482011,53124.5,535135.5,802819,0,161203,964022,106249,1070271,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Ambul Care Admstn Mgr 4,AMBUL CARE ADMSTN MGR 4,2,407763,0,69080,476843,50013.5,526856.5,815526,0,138160,953686,100027,1053713,1,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:31 UTC,2026-03-31-parser-v2
2022,Fixed Income Inv Dir,FIXED INCOME INV DIR,5,273340.8,0,186022.4,459363.2,57799.6,517162.8,1366704,0,930112,2296816,288998,2585814,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Absolute Returns Inv Dir,ABSOLUTE RETURNS INV DIR,2,267507.5,0,195819.5,463327,52125.5,515452.5,535015,0,391639,926654,104251,1030905,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Inv Risk Dir,INV RISK DIR,1,200019,0,271414,471433,42571,514004,200019,0,271414,471433,42571,514004,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Vc Bus Dev Innov And Partner,VC BUS DEV INNOV AND PARTNER,1,467562,0,0,467562,45008,512570,467562,0,0,467562,45008,512570,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Evp Coo,EVP COO,1,411903,0,8916,420819,87037,507856,411903,0,8916,420819,87037,507856,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Svp External Rel And Comm,SVP EXTERNAL REL AND COMM,1,422783,0,41500,464283,41531,505814,422783,0,41500,464283,41531,505814,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Real Estate Inv Dir,REAL ESTATE INV DIR,1,287890,0,163438,451328,53767,505095,287890,0,163438,451328,53767,505095,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Tchl Project Mgr 4,TCHL PROJECT MGR 4,1,360430,0,76354,436784,66935,503719,360430,0,76354,436784,66935,503719,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Publ Equity Inv Dir,PUBL EQUITY INV DIR,1,251624,0,197749,449373,52373,501746,251624,0,197749,449373,52373,501746,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Provost Exec Vp Acad Affairs,PROVOST EXEC VP ACAD AFFAIRS,1,421916,0,0,421916,76706,498622,421916,0,0,421916,76706,498622,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Prof Of Clin-Hcomp,PROF OF CLIN-HCOMP,748,221805.84,0,228520.94,450326.79,47237.47,497564.25,165910768.32,0,170933663.12,336844438.91999996,35333627.56,372178059,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Ip Mgr 4,IP MGR 4,2,401287,0,47815,449102,44556.5,493658.5,802574,0,95630,898204,89113,987317,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Info Sys Hc Mgr 4,INFO SYS HC MGR 4,4,353840.5,0,73798,427638.5,55498,483136.5,1415362,0,295192,1710554,221992,1932546,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Clin Informatics Mgr 4 Nmd,CLIN INFORMATICS MGR 4 NMD,1,340418,0,75690,416108,63752,479860,340418,0,75690,416108,63752,479860,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Exec Vc And Provost,EXEC VC AND PROVOST,12,391619.17,0,11449.08,403068.25,55758.17,458826.42,4699430.04,0,137388.96,4836819,669098.04,5505917.04,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Fac Project Mgr 4 Hc,FAC PROJECT MGR 4 HC,1,359615,0,55344,414959,42030,456989,359615,0,55344,414959,42030,456989,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Act/Interim Dean,ACT/INTERIM DEAN,12,330458.33,0,68426.25,398884.58,56224.67,455109.25,3965499.96,0,821115,4786614.96,674696.04,5461311,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Vp Syswide Hr,VP SYSWIDE HR,1,388145,0,0,388145,66687,454832,388145,0,0,388145,66687,454832,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Clin Applications Mgr 4,CLIN APPLICATIONS MGR 4,3,337989.67,0,52034,390023.67,61552.67,451576.33,1013969.01,0,156102,1170071.01,184658.01,1354728.99,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Vc And Dean Marine Sci,VC AND DEAN MARINE SCI,1,394308,0,0,394308,54352,448660,394308,0,0,394308,54352,448660,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
2022,Nurse Svc Mgr 4,NURSE SVC MGR 4,10,332240.4,0,53965.6,386206,58563.9,444769.9,3322404,0,539656,3862060,585639,4447699,2,64,https://transparentcalifornia.com/salaries/2022/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:17:34 UTC,2026-03-31-parser-v2
