year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2013,EXEC VP CFO,EXEC VP CFO,1,400000,0,8916,408916,65732,474648,400000,0,8916,408916,65732,474648,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,ASSOC DEAN (FUNCTL AREA)-EXEC,ASSOC DEAN (FUNCTL AREA)-EXEC,1,339188,0,70350,409538,64421,473959,339188,0,70350,409538,64421,473959,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,SVP CCAO,SVP CCAO,1,405000,0,8916,413916,54659,468575,405000,0,8916,413916,54659,468575,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,FIXED INCOME INV DIR,FIXED INCOME INV DIR,4,237909.25,0,184276.25,422185.5,38195.25,460380.75,951637,0,737105,1688742,152781,1841523,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,CAO MED CTR,CAO MED CTR,1,328899,0,65406,394305,53398,447703,328899,0,65406,394305,53398,447703,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VP LAB MGT,VP LAB MGT,1,367000,0,8916,375916,64900,440816,367000,0,8916,375916,64900,440816,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,EXEC VP BUS OPS,EXEC VP BUS OPS,1,375000,0,0,375000,64274,439274,375000,0,0,375000,64274,439274,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,CIO MED CTR,CIO MED CTR,4,321649.25,0,54866,376515.25,57848.25,434363.5,1286597,0,219464,1506061,231393,1737454,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,SVP EXTERNAL REL,SVP EXTERNAL REL,1,370000,0,8916,378916,55366,434282,370000,0,8916,378916,55366,434282,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,SR VICE CHAN (FUNCTIONAL AREA),SR VICE CHAN (FUNCTIONAL AREA),1,350000,0,0,350000,57744,407744,350000,0,0,350000,57744,407744,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PROVOST EXEC VP ACAD AFFAIRS,PROVOST EXEC VP ACAD AFFAIRS,1,350000,0,0,350000,49744,399744,350000,0,0,350000,49744,399744,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PRESIDENT OF THE UNIV,PRESIDENT OF THE UNIV,2,293740.5,0,82967.5,376708,20947,397655,587481,0,165935,753416,41894,795310,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,CHF NURSE OFCR,CHF NURSE OFCR,3,292631,0,51389.33,344020.33,51313,395333.33,877893,0,154167.99,1032060.99,153939,1185999.99,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VP RSCH AND GRAD STUDIES,VP RSCH AND GRAD STUDIES,1,324000,0,8916,332916,42509,375425,324000,0,8916,332916,42509,375425,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,CSO MED CTR,CSO MED CTR,1,282219,0,44664,326883,48292,375175,282219,0,44664,326883,48292,375175,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VP BUDGET AND CAPITAL RESC,VP BUDGET AND CAPITAL RESC,1,303750,0,8916,312666,57466,370132,303750,0,8916,312666,57466,370132,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VP HR,VP HR,1,303750,0,8916,312666,57349,370015,303750,0,8916,312666,57349,370015,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,ASC HEAD COACH CRD 4,ASC HEAD COACH CRD 4,3,125185.67,0,212939.33,338125,28812.33,366937.33,375557.01,0,638817.99,1014375,86436.99,1100811.99,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PRIVATE EQUITY INV DIR,PRIVATE EQUITY INV DIR,2,186349,0,146680,333029,30270.5,363299.5,372698,0,293360,666058,60541,726599,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PROF OF CLIN-HCOMP,PROF OF CLIN-HCOMP,490,172965.96,0,156268.62,329234.58,30742.21,359976.79,84753320.39999999,0,76571623.8,161324944.20000002,15063682.9,176388627.1,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,CHAN,CHAN,13,305199.15,0,17437.69,322636.85,37272.62,359909.46,3967588.95,0,226689.96999999997,4194279.05,484544.06000000006,4678822.98,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,ASC VP CPO,ASC VP CPO,1,258587,0,56108,314695,44570,359265,258587,0,56108,314695,44570,359265,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,ASC VP SYSWIDE CONTROLLER,ASC VP SYSWIDE CONTROLLER,1,295000,0,0,295000,59107,354107,295000,0,0,295000,59107,354107,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PROVOST FUNC AREA,PROVOST FUNC AREA,1,312964,0,8916,321880,28802,350682,312964,0,8916,321880,28802,350682,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,EXEC VC AND PROVOST,EXEC VC AND PROVOST,7,286388.71,0,20461.29,306850,40204.57,347054.57,2004720.9700000002,0,143229.03,2147950,281431.99,2429381.99,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,SECR OF THE REGENTS,SECR OF THE REGENTS,1,295000,0,8916,303916,43077,346993,295000,0,8916,303916,43077,346993,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VC RSCH,VC RSCH,6,298059.33,0,6020.83,304080.17,40625.5,344705.67,1788355.98,0,36124.979999999996,1824481.02,243753,2068234.02,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,PERFUSIONIST PRN SUPV,PERFUSIONIST PRN SUPV,1,158750,114223,36924,309897,33877,343774,158750,114223,36924,309897,33877,343774,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,EXEC DIR MED GROUP,EXEC DIR MED GROUP,1,252485,0,36343,288828,51719,340547,252485,0,36343,288828,51719,340547,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,VSTG AST PRO-ACAD YR-BUS/ENG,VSTG AST PRO-ACAD YR-BUS/ENG,1,236750,0,83067,319817,19840,339657,236750,0,83067,319817,19840,339657,1,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:23 UTC,2026-03-31-parser-v2
2013,HEAD COACH 5,HEAD COACH 5,25,125971.56,0,186754.72,312726.28,24888,337614.28,3149289,0,4668868,7818157.000000001,622200,8440357,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,PROF-HCOMP,PROF-HCOMP,1052,194111.9,0,109943.66,304055.56,31552.93,335608.49,204205718.79999998,0,115660730.32000001,319866449.12,33193682.36,353060131.48,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VC DEV AND UNIV REL,VC DEV AND UNIV REL,6,275653.33,0,8660.17,284313.5,50547.83,334861.33,1653919.98,0,51961.020000000004,1705881,303286.98,2009167.98,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,ASC VP FEDERAL GOVERNMENT REL,ASC VP FEDERAL GOVERNMENT REL,1,273375,0,0,273375,55857,329232,273375,0,0,273375,55857,329232,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VP ANR,VP ANR,1,283500,0,0,283500,45456,328956,283500,0,0,283500,45456,328956,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VC RESTRICTED USE,VC RESTRICTED USE,2,273229,0,16104.5,289333.5,39085,328418.5,546458,0,32209,578667,78170,656837,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VC BUDGET AND PLANNING,VC BUDGET AND PLANNING,2,254277,0,7969,262246,52490.5,314736.5,508554,0,15938,524492,104981,629473,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,HS COUNSEL CHF,HS COUNSEL CHF,3,239429,0,32990.33,272419.33,38690.33,311109.67,718287,0,98970.99,817257.99,116070.99,933329.01,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VC FUNC AREA,VC FUNC AREA,20,246508.8,0,17789.4,264298.2,41355.05,305653.25,4930176,0,355788,5285964,827101,6113065,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VP STDT AFFAIRS,VP STDT AFFAIRS,1,249379,0,8916,258295,44979,303274,249379,0,8916,258295,44979,303274,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,EXEC DIR MED CTR,EXEC DIR MED CTR,1,221749,0,38995,260744,42159,302903,221749,0,38995,260744,42159,302903,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,ASSOC PROF OF CLIN-HCOMP,ASSOC PROF OF CLIN-HCOMP,224,121470.8,0,156613.65,278084.46,24762.55,302847,27209459.2,0,35081457.6,62290919.04000001,5546811.2,67837728,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,ASC VP LAB PRG,ASC VP LAB PRG,1,261955,0,0,261955,40630,302585,261955,0,0,261955,40630,302585,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,VC BUS ADMST,VC BUS ADMST,5,252515,0,1695.8,254210.8,47195.8,301406.6,1262575,0,8479,1271054,235979,1507033,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,ASC VP STATE GOVERNMENT REL,ASC VP STATE GOVERNMENT REL,1,239488,0,8916,248404,52257,300661,239488,0,8916,248404,52257,300661,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,FIXED INCOME INV OFCR,FIXED INCOME INV OFCR,1,182694,0,91353,274047,25849,299896,182694,0,91353,274047,25849,299896,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,DEAN,DEAN,99,244839.13,0,20005.19,264844.32,34685.86,299530.18,24239073.87,0,1980513.8099999998,26219587.68,3433900.14,29653487.82,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,PHYSCN MGR 3,PHYSCN MGR 3,1,243600,0,12240,255840,43299,299139,243600,0,12240,255840,43299,299139,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,HS CLIN PROF-HCOMP,HS CLIN PROF-HCOMP,647,150731.84,0,119278.72,270010.56,28026.54,298037.1,97523500.48,0,77173331.84,174696832.32,18133171.38,192830003.7,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
2013,EXEC ASC DIR FUNC AREA,EXEC ASC DIR FUNC AREA,2,210235,0,46248.5,256483.5,40891,297374.5,420470,0,92497,512967,81782,594749,2,56,https://transparentcalifornia.com/salaries/2013/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:08:24 UTC,2026-03-31-parser-v2
