year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2017,EXEC VP CFO,EXEC VP CFO,1,424360,0,8916,433276,84688,517964,424360,0,8916,433276,84688,517964,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,INV RISK MGR 3,INV RISK MGR 3,1,313506,0,139563,453069,45508,498577,313506,0,139563,453069,45508,498577,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,CHAN,CHAN,10,425991.1,0,7572.6,433563.7,54869.6,488433.3,4259911,0,75726,4335637,548696,4884333,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,CHF NURSE OFCR,CHF NURSE OFCR,3,347355.33,0,68909.33,416264.67,64702.33,480967,1042065.99,0,206727.99,1248794.01,194106.99,1442901,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASSET ALLOC AND INV STRAT MGR3,ASSET ALLOC AND INV STRAT MGR3,1,296610,0,123495,420105,56707,476812,296610,0,123495,420105,56707,476812,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,NURSE SVC MGR 4,NURSE SVC MGR 4,1,343023,0,77745,420768,55368,476136,343023,0,77745,420768,55368,476136,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VC DEV AND UNIV REL,VC DEV AND UNIV REL,9,365806.22,0,28317,394123.22,68401.78,462525,3292255.9799999995,0,254853,3547108.9799999995,615616.02,4162725,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,COO MED CTR,COO MED CTR,5,331511.2,0,87623.4,419134.6,42983.6,462118.2,1657556,0,438117,2095673,214918,2310591,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VP NATIONAL LAB,VP NATIONAL LAB,1,376620,0,8916,385536,75295,460831,376620,0,8916,385536,75295,460831,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,DATA SYS MGR 4,DATA SYS MGR 4,1,329056,0,70393,399449,54959,454408,329056,0,70393,399449,54959,454408,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,EXEC VP BUS OPS,EXEC VP BUS OPS,1,366167,0,8916,375083,77377,452460,366167,0,8916,375083,77377,452460,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VP IT AND CIO,VP IT AND CIO,1,370640,0,0,370640,77688,448328,370640,0,0,370640,77688,448328,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,FIXED INCOME INV DIR,FIXED INCOME INV DIR,5,261013.6,0,134102.6,395116.2,48502,443618.2,1305068,0,670513,1975581,242510,2218091,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASC VP,ASC VP,1,320575,0,49144,369719,67197,436916,320575,0,49144,369719,67197,436916,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,PERFUSIONIST PRN SUPV,PERFUSIONIST PRN SUPV,1,189602,178267,26714,394583,40378,434961,189602,178267,26714,394583,40378,434961,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,CLIN PROFL SVC MGR 4,CLIN PROFL SVC MGR 4,3,292666,0,74332.67,366998.67,59297.33,426296,877998,0,222998.01,1100996.01,177891.99,1278888,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,AMBUL CARE ADMSTN MGR 4,AMBUL CARE ADMSTN MGR 4,1,322504,0,56882,379386,45111,424497,322504,0,56882,379386,45111,424497,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,EXEC DIR MED GROUP,EXEC DIR MED GROUP,1,302838,0,49820,352658,70341,422999,302838,0,49820,352658,70341,422999,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,PROF OF CLIN-HCOMP,PROF OF CLIN-HCOMP,609,187434.91,0,193820.07,381254.99,40310.98,421565.96,114147860.19,0,118036422.63000001,232184288.91,24549386.82,256733669.64000002,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASC VP LAB OPS ADMSTN,ASC VP LAB OPS ADMSTN,1,351458,0,44403,395861,25076,420937,351458,0,44403,395861,25076,420937,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASC VP LAB PRG,ASC VP LAB PRG,1,335944,0,0,335944,83623,419567,335944,0,0,335944,83623,419567,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VP HR,VP HR,1,331916,0,8916,340832,74853,415685,331916,0,8916,340832,74853,415685,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,SVP RSCH INNOV ENTREPREN,SVP RSCH INNOV ENTREPREN,1,335870,0,8916,344786,69295,414081,335870,0,8916,344786,69295,414081,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,HS COUNSEL CHF,HS COUNSEL CHF,1,333989,0,13869,347858,59528,407386,333989,0,13869,347858,59528,407386,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASC VP SYSWIDE CONTROLLER,ASC VP SYSWIDE CONTROLLER,1,331138,0,0,331138,74338,405476,331138,0,0,331138,74338,405476,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,ASC VP CPO,ASC VP CPO,1,347277,0,0,347277,56626,403903,347277,0,0,347277,56626,403903,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VC CFO,VC CFO,5,327126.4,0,6380.4,333506.8,65648.4,399155.2,1635632,0,31902,1667534,328242,1995776,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,EXEC VC AND PROVOST,EXEC VC AND PROVOST,10,324694.4,0,11990.8,336685.2,54534.5,391219.7,3246944,0,119908,3366852,545345,3912197,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,VC AND DEAN MARINE SCI,VC AND DEAN MARINE SCI,1,344879,0,0,344879,45085,389964,344879,0,0,344879,45085,389964,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,CIO MED CTR,CIO MED CTR,3,293701.33,0,46330.67,340032,46659,386691,881103.99,0,138992.01,1020096,139977,1160073,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,REVENUE CYCLE HC MGR 4,REVENUE CYCLE HC MGR 4,2,274222,0,59322.5,333544.5,49711,383255.5,548444,0,118645,667089,99422,766511,1,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:11:59 UTC,2026-03-31-parser-v2
2017,DEAN,DEAN,101,298628.85,0,36068.28,334697.13,47569.18,382266.31,30161513.849999998,0,3642896.28,33804410.13,4804487.18,38608897.31,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,PROF-HCOMP,PROF-HCOMP,1094,214163.86,0,125739.02,339902.88,41760.87,381663.75,234295262.83999997,0,137558487.88,371853750.72,45686391.78,417540142.5,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,ASC VP FEDERAL GOVT REL,ASC VP FEDERAL GOVT REL,1,308582,0,3000,311582,69456,381038,308582,0,3000,311582,69456,381038,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,DECISION SUPP MGR 3,DECISION SUPP MGR 3,3,269131.67,0,50391.67,319523.33,53262.67,372786,807395.01,0,151175.01,958569.99,159788.01,1118358,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,POPULATION HEALTH MGR 3,POPULATION HEALTH MGR 3,1,263713,0,54988,318701,51386,370087,263713,0,54988,318701,51386,370087,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,ABSOLUTE RETURNS INV OFCR,ABSOLUTE RETURNS INV OFCR,1,202674,0,130123,332797,35132,367929,202674,0,130123,332797,35132,367929,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,VC EQUITY AND INCLUSION,VC EQUITY AND INCLUSION,3,264282.33,0,38031.67,302314,62524.67,364838.67,792846.99,0,114095.01,906942,187574.01,1094516.01,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,TRANSPLANT SUPV 2,TRANSPLANT SUPV 2,1,185083,0,120233,305316,59194,364510,185083,0,120233,305316,59194,364510,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,REAL ESTATE INV DIR,REAL ESTATE INV DIR,1,219860,0,101901,321761,40536,362297,219860,0,101901,321761,40536,362297,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,ASSOC PROF OF CLIN-HCOMP,ASSOC PROF OF CLIN-HCOMP,239,133362.25,0,196042.18,329404.44,31816.07,361220.5,31873577.75,0,46854081.019999996,78727661.16,7604040.7299999995,86331699.5,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,VC ACAD PERSONNEL,VC ACAD PERSONNEL,1,324000,0,0,324000,37077,361077,324000,0,0,324000,37077,361077,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,INV RISK DIR,INV RISK DIR,2,219909,0,95325,315234,45716.5,360950.5,439818,0,190650,630468,91433,721901,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,ABSOLUTE RETURNS INV DIR,ABSOLUTE RETURNS INV DIR,1,221307,0,89065,310372,49909,360281,221307,0,89065,310372,49909,360281,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,MATERIALS MGT HC MGR 4,MATERIALS MGT HC MGR 4,2,252129,0,56578.5,308707.5,49034,357741.5,504258,0,113157,617415,98068,715483,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,CLIN APPLICATIONS MGR 4,CLIN APPLICATIONS MGR 4,2,259516.5,0,42580,302096.5,55498.5,357595,519033,0,85160,604193,110997,715190,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,VP RSCH AND GRAD STUDIES,VP RSCH AND GRAD STUDIES,1,304375,0,0,304375,52450,356825,304375,0,0,304375,52450,356825,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,UNIV PROF,UNIV PROF,2,268691.5,0,52500,321191.5,34955,356146.5,537383,0,105000,642383,69910,712293,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,HS CLIN PROF-HCOMP,HS CLIN PROF-HCOMP,910,164762.66,0,153077.43,317840.1,36655.56,354495.65,149934020.6,0,139300461.29999998,289234491,33356559.599999998,322591041.5,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,ACADEMIC APPT,ACADEMIC APPT,2,263377.5,0,66727,330104.5,22652,352756.5,526755,0,133454,660209,45304,705513,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
2017,VP ANR,VP ANR,1,285873,0,0,285873,64661,350534,285873,0,0,285873,64661,350534,2,66,https://transparentcalifornia.com/salaries/2017/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:12:00 UTC,2026-03-31-parser-v2
