year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2021,Asc Chf Inv Ofcr,ASC CHF INV OFCR,1,395033,0,419913,814946,92910,907856,395033,0,419913,814946,92910,907856,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Cso Med Ctr,CSO MED CTR,1,653178,0,155217,808395,71059,879454,653178,0,155217,808395,71059,879454,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Coo Med Ctr,COO MED CTR,6,626325.67,0,171858.83,798184.5,67714.33,865898.83,3757954.0200000005,0,1031152.98,4789107,406285.98,5195392.9799999995,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Fixed Income Inv Mgr 3,FIXED INCOME INV MGR 3,1,389812,0,364775,754587,57706,812293,389812,0,364775,754587,57706,812293,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Sr Mgn Dir Fixed Income Assets,SR MGN DIR FIXED INCOME ASSETS,1,379833,0,313835,693668,72359,766027,379833,0,313835,693668,72359,766027,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Absolute Returns Inv Mgr 3,ABSOLUTE RETURNS INV MGR 3,2,342162.5,0,309294.5,651457,71809,723266,684325,0,618589,1302914,143618,1446532,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Unclassified Sr Mgr Ct,UNCLASSIFIED SR MGR CT,14,534941.5,0,124395.29,659336.79,51577.21,710914,7489181,0,1741534.0599999998,9230715.06,722080.94,9952796,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Cmo Med Ctr,CMO MED CTR,3,468547.67,0,128749.33,597297,88294.67,685591.67,1405643.01,0,386247.99,1791891,264884.01,2056775.0100000002,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Publ Equity Mgr 3,PUBL EQUITY MGR 3,1,333724,0,286980,620704,32798,653502,333724,0,286980,620704,32798,653502,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Ip Mgr 4,IP MGR 4,1,450021,0,133340,583361,46681,630042,450021,0,133340,583361,46681,630042,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Private Equity Mgr 3,PRIVATE EQUITY MGR 3,2,317394.5,0,256352,573746.5,52094,625840.5,634789,0,512704,1147493,104188,1251681,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Exec Dir Med Group,EXEC DIR MED GROUP,1,428468,0,107375,535843,82990,618833,428468,0,107375,535843,82990,618833,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Cio Med Ctr,CIO MED CTR,1,522362,0,65380,587742,23799,611541,522362,0,65380,587742,23799,611541,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Svp Adult Svc And Pres,SVP ADULT SVC AND PRES,1,421022,0,94588,515610,84819,600429,421022,0,94588,515610,84819,600429,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Real Estate Inv Mgr 3,REAL ESTATE INV MGR 3,1,167326,0,393167,560493,36271,596764,167326,0,393167,560493,36271,596764,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Chf Nurse Ofcr,CHF NURSE OFCR,2,420947,0,86990,507937,80029,587966,841894,0,173980,1015874,160058,1175932,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Gen Counsel Vp Legal Affairs,GEN COUNSEL VP LEGAL AFFAIRS,1,488296,0,-319,487977,97880,585857,488296,0,-319,487977,97880,585857,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Chf Transfmtn Ofcr,CHF TRANSFMTN OFCR,1,455625,0,103883,559508,23650,583158,455625,0,103883,559508,23650,583158,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Chan,CHAN,10,499782.4,0,8266.3,508048.7,69657.8,577706.5,4997824,0,82663,5080487,696578,5777065,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Dean Ast,DEAN AST,1,414358,0,92079,506437,64895,571332,414358,0,92079,506437,64895,571332,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Exec Vp Cfo,EXEC VP CFO,1,455844,0,4009,459853,102999,562852,455844,0,4009,459853,102999,562852,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Clin Informatics Mgr 4 Md,CLIN INFORMATICS MGR 4 MD,1,316009,0,149123,465132,55692,520824,316009,0,149123,465132,55692,520824,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Design And Const Hc Mgr 3,DESIGN AND CONST HC MGR 3,1,365322,0,105376,470698,49428,520126,365322,0,105376,470698,49428,520126,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Bus Dev Hc Mgr 4,BUS DEV HC MGR 4,2,387203.5,0,80478.5,467682,50925,518607,774407,0,160957,935364,101850,1037214,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Vc Bus Dev Innov And Partner,VC BUS DEV INNOV AND PARTNER,1,451154,0,0,451154,63871,515025,451154,0,0,451154,63871,515025,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Fixed Income Inv Dir,FIXED INCOME INV DIR,6,271668.33,0,183164.67,454833,57864.67,512697.67,1630009.98,0,1098988.02,2728998,347188.02,3076186.02,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Vc Dev And Univ Rel,VC DEV AND UNIV REL,8,416787.38,0,6897,423684.38,79562.25,503246.62,3334299.04,0,55176,3389475.04,636498,4025972.96,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Chancellor And Dean,CHANCELLOR AND DEAN,1,364063,0,69000,433063,70084,503147,364063,0,69000,433063,70084,503147,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Vp Hs,VP HS,1,407708,0,-7711,399997,102794,502791,407708,0,-7711,399997,102794,502791,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Faculty Admin Transition Lv-Fy,FACULTY ADMIN TRANSITION LV-FY,3,400452.67,0,35379,435831.67,60194,496025.67,1201358.01,0,106137,1307495.01,180582,1488077.01,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Cfo Health Sys And Campus,CFO HEALTH SYS AND CAMPUS,4,371186.75,0,73736.25,444923,45821.75,490744.75,1484747,0,294945,1779692,183287,1962979,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Private Equity Inv Dir,PRIVATE EQUITY INV DIR,2,268386.5,0,181866,450252.5,38869.5,489122,536773,0,363732,900505,77739,978244,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Inv Risk Dir,INV RISK DIR,2,221434,0,215182,436616,49513,486129,442868,0,430364,873232,99026,972258,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Exec Vp Bus Ops,EXEC VP BUS OPS,1,397451,0,1399,398850,85543,484393,397451,0,1399,398850,85543,484393,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Prof Of Clin-Hcomp,PROF OF CLIN-HCOMP,714,212031.89,0,222868.19,434900.08,46759.12,481659.21,151390769.46,0,159127887.66,310518657.12,33386011.680000003,343904675.94,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Publ Equity Inv Dir,PUBL EQUITY INV DIR,1,281576,0,175146,456722,24152,480874,281576,0,175146,456722,24152,480874,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Absolute Returns Inv Dir,ABSOLUTE RETURNS INV DIR,2,258121,0,169073,427194,49544.5,476738.5,516242,0,338146,854388,99089,953477,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Decision Supp Mgr 4,DECISION SUPP MGR 4,4,344673,0,73922.5,418595.5,56425.25,475020.75,1378692,0,295690,1674382,225701,1900083,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Provost Exec Vp Acad Affairs,PROVOST EXEC VP ACAD AFFAIRS,1,407110,0,-7700,399410,73634,473044,407110,0,-7700,399410,73634,473044,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Exec Vc And Provost,EXEC VC AND PROVOST,10,399748.2,0,10498.1,410246.3,58507.2,468753.5,3997482,0,104981,4102463,585072,4687535,1,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:31 UTC,2026-03-31-parser-v2
2021,Vc Undergrad,VC UNDERGRAD,1,396688,0,0,396688,69888,466576,396688,0,0,396688,69888,466576,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Clin Informatics Mgr 4 Nmd,CLIN INFORMATICS MGR 4 NMD,1,328256,0,66711,394967,70785,465752,328256,0,66711,394967,70785,465752,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Vc Acad Personnel,VC ACAD PERSONNEL,1,377476,0,0,377476,73853,451329,377476,0,0,377476,73853,451329,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Clin Applications Mgr 4,CLIN APPLICATIONS MGR 4,5,316070.8,0,72788.2,388859,61637.8,450496.8,1580354,0,363941,1944295,308189,2252484,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Real Estate Inv Dir,REAL ESTATE INV DIR,1,249302,0,143293,392595,57675,450270,249302,0,143293,392595,57675,450270,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Fundraising Hc Mgr 4,FUNDRAISING HC MGR 4,1,387905,0,13208,401113,47189,448302,387905,0,13208,401113,47189,448302,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Qlty Impv Hc Mgr 3,QLTY IMPV HC MGR 3,1,333304,0,71232,404536,32305,436841,333304,0,71232,404536,32305,436841,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Vc And Dean Marine Sci,VC AND DEAN MARINE SCI,1,380468,0,0,380468,53671,434139,380468,0,0,380468,53671,434139,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Prof-Hcomp,PROF-HCOMP,1148,240070.86,0,133742.21,373813.07,50145.45,423958.52,275601347.28,0,153536057.07999998,429137404.36,57566976.599999994,486704380.96000004,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Faculty Admin Transition Lv-Ay,FACULTY ADMIN TRANSITION LV-AY,2,293507.5,0,67948,361455.5,58622.5,420078,587015,0,135896,722911,117245,840156,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Asc Vp Cro,ASC VP CRO,1,344059,0,-6212,337847,79961,417808,344059,0,-6212,337847,79961,417808,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Asc Vp Lab Prg,ASC VP LAB PRG,1,354375,0,-6702,347673,69990,417663,354375,0,-6702,347673,69990,417663,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Revenue Cycle Hc Mgr 4,REVENUE CYCLE HC MGR 4,3,283622.33,0,84492,368114.33,48004.33,416118.67,850866.99,0,253476,1104342.99,144012.99,1248356.01,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Risk Mgt Hc Mgr 3,RISK MGT HC MGR 3,1,153970,0,221399,375369,37665,413034,153970,0,221399,375369,37665,413034,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Vp National Lab,VP NATIONAL LAB,1,389306,0,-7363,381943,30555,412498,389306,0,-7363,381943,30555,412498,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Hs Clin Prof-Hcomp,HS CLIN PROF-HCOMP,1214,188645.52,0,179743.68,368389.2,42880.13,411269.33,229015661.28,0,218208827.51999998,447224488.8,52056477.82,499280966.62,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Dean,DEAN,107,324836.12,0,37247.35,362083.47,47406.87,409490.34,34757464.839999996,0,3985466.4499999997,38742931.29,5072535.09,43815466.38,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Hr Mgr 4,HR MGR 4,7,333030.14,0,30016.71,363046.86,45144.86,408191.71,2331210.98,0,210116.97,2541328.02,316014.02,2857341.97,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Nurse Svc Mgr 4,NURSE SVC MGR 4,9,286942.56,0,71200.11,358142.67,49007.11,407149.78,2582483.04,0,640800.99,3223284.03,441063.99,3664348.0200000005,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
2021,Vp Guea,VP GUEA,1,334125,0,-6320,327805,77068,404873,334125,0,-6320,327805,77068,404873,2,64,https://transparentcalifornia.com/salaries/2021/university-of-california/job_title_summary/?page=2,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:16:32 UTC,2026-03-31-parser-v2
